cases,region,date
258,REGION XI-DAVAO REGION,2016-08-21
217,REGION XI-DAVAO REGION,2016-08-28
118,REGION XI-DAVAO REGION,2016-09-04
70,REGION XI-DAVAO REGION,2016-09-11
108,REGION XI-DAVAO REGION,2016-09-18
111,REGION XI-DAVAO REGION,2016-09-25
98,REGION XI-DAVAO REGION,2016-10-02
69,REGION XI-DAVAO REGION,2016-10-09
75,REGION XI-DAVAO REGION,2016-10-16
83,REGION XI-DAVAO REGION,2016-10-23
72,REGION XI-DAVAO REGION,2016-10-30
84,REGION XI-DAVAO REGION,2016-11-06
103,REGION XI-DAVAO REGION,2016-11-13
81,REGION XI-DAVAO REGION,2016-11-20
86,REGION XI-DAVAO REGION,2016-11-27
90,REGION XI-DAVAO REGION,2016-12-04
81,REGION XI-DAVAO REGION,2016-12-11
62,REGION XI-DAVAO REGION,2016-12-18
74,REGION XI-DAVAO REGION,2016-12-25
23,REGION XI-DAVAO REGION,2016-01-10
33,REGION XI-DAVAO REGION,2016-01-17
28,REGION XI-DAVAO REGION,2016-01-24
26,REGION XI-DAVAO REGION,2016-01-31
29,REGION XI-DAVAO REGION,2016-02-07
28,REGION XI-DAVAO REGION,2016-02-14
23,REGION XI-DAVAO REGION,2016-02-21
19,REGION XI-DAVAO REGION,2016-02-28
19,REGION XI-DAVAO REGION,2016-03-06
13,REGION XI-DAVAO REGION,2016-03-13
18,REGION XI-DAVAO REGION,2016-03-20
22,REGION XI-DAVAO REGION,2016-03-27
26,REGION XI-DAVAO REGION,2016-04-03
26,REGION XI-DAVAO REGION,2016-04-10
20,REGION XI-DAVAO REGION,2016-04-17
19,REGION XI-DAVAO REGION,2016-04-24
29,REGION XI-DAVAO REGION,2016-05-01
28,REGION XI-DAVAO REGION,2016-05-08
19,REGION XI-DAVAO REGION,2016-05-15
17,REGION XI-DAVAO REGION,2016-05-22
19,REGION XI-DAVAO REGION,2016-05-29
42,REGION XI-DAVAO REGION,2016-06-05
38,REGION XI-DAVAO REGION,2016-06-12
29,REGION XI-DAVAO REGION,2016-06-19
24,REGION XI-DAVAO REGION,2016-06-26
22,REGION XI-DAVAO REGION,2016-07-03
49,REGION XI-DAVAO REGION,2016-07-10
51,REGION XI-DAVAO REGION,2016-07-17
29,REGION XI-DAVAO REGION,2016-07-24
52,REGION XI-DAVAO REGION,2016-07-31
58,REGION XI-DAVAO REGION,2016-08-07
57,REGION XI-DAVAO REGION,2016-08-14
51,REGION XI-DAVAO REGION,2016-08-21
49,REGION XI-DAVAO REGION,2016-08-28
51,REGION XI-DAVAO REGION,2016-09-04
11,REGION XI-DAVAO REGION,2016-09-11
24,REGION XI-DAVAO REGION,2016-09-18
23,REGION XI-DAVAO REGION,2016-09-25
26,REGION XI-DAVAO REGION,2016-10-02
31,REGION XI-DAVAO REGION,2016-10-09
30,REGION XI-DAVAO REGION,2016-10-16
5,REGION XI-DAVAO REGION,2016-10-23
13,REGION XI-DAVAO REGION,2016-10-30
13,REGION XI-DAVAO REGION,2016-11-06
14,REGION XI-DAVAO REGION,2016-11-13
14,REGION XI-DAVAO REGION,2016-11-20
13,REGION XI-DAVAO REGION,2016-11-27
4,REGION XI-DAVAO REGION,2016-12-04
12,REGION XI-DAVAO REGION,2016-12-11
7,REGION XI-DAVAO REGION,2016-12-18
15,REGION XI-DAVAO REGION,2016-12-25
29,REGION XI-DAVAO REGION,2016-01-10
23,REGION XI-DAVAO REGION,2016-01-17
36,REGION XI-DAVAO REGION,2016-01-24
31,REGION XI-DAVAO REGION,2016-01-31
44,REGION XI-DAVAO REGION,2016-02-07
27,REGION XI-DAVAO REGION,2016-02-14
26,REGION XI-DAVAO REGION,2016-02-21
21,REGION XI-DAVAO REGION,2016-02-28
30,REGION XI-DAVAO REGION,2016-03-06
28,REGION XI-DAVAO REGION,2016-03-13
14,REGION XI-DAVAO REGION,2016-03-20
26,REGION XI-DAVAO REGION,2016-03-27
23,REGION XI-DAVAO REGION,2016-04-03
26,REGION XI-DAVAO REGION,2016-04-10
24,REGION XI-DAVAO REGION,2016-04-17
17,REGION XI-DAVAO REGION,2016-04-24
12,REGION XI-DAVAO REGION,2016-05-01
28,REGION XI-DAVAO REGION,2016-05-08
24,REGION XI-DAVAO REGION,2016-05-15
22,REGION XI-DAVAO REGION,2016-05-22
34,REGION XI-DAVAO REGION,2016-05-29
52,REGION XI-DAVAO REGION,2016-06-05
62,REGION XI-DAVAO REGION,2016-06-12
66,REGION XI-DAVAO REGION,2016-06-19
112,REGION XI-DAVAO REGION,2016-06-26
82,REGION XI-DAVAO REGION,2016-07-03
56,REGION XI-DAVAO REGION,2016-07-10
81,REGION XI-DAVAO REGION,2016-07-17
35,REGION XI-DAVAO REGION,2016-07-24
74,REGION XI-DAVAO REGION,2016-07-31
76,REGION XI-DAVAO REGION,2016-08-07
75,REGION XI-DAVAO REGION,2016-08-14
56,REGION XI-DAVAO REGION,2016-08-21
89,REGION XI-DAVAO REGION,2016-08-28
60,REGION XI-DAVAO REGION,2016-09-04
29,REGION XI-DAVAO REGION,2016-09-11
85,REGION XI-DAVAO REGION,2016-09-18
79,REGION XI-DAVAO REGION,2016-09-25
79,REGION XI-DAVAO REGION,2016-10-02
75,REGION XI-DAVAO REGION,2016-10-09
54,REGION XI-DAVAO REGION,2016-10-16
14,REGION XI-DAVAO REGION,2016-10-23
49,REGION XI-DAVAO REGION,2016-10-30
35,REGION XI-DAVAO REGION,2016-11-06
39,REGION XI-DAVAO REGION,2016-11-13
41,REGION XI-DAVAO REGION,2016-11-20
41,REGION XI-DAVAO REGION,2016-11-27
45,REGION XI-DAVAO REGION,2016-12-04
38,REGION XI-DAVAO REGION,2016-12-11
42,REGION XI-DAVAO REGION,2016-12-18
31,REGION XI-DAVAO REGION,2016-12-25
10,REGION XI-DAVAO REGION,2016-01-10
15,REGION XI-DAVAO REGION,2016-01-17
10,REGION XI-DAVAO REGION,2016-01-24
7,REGION XI-DAVAO REGION,2016-01-31
7,REGION XI-DAVAO REGION,2016-02-07
12,REGION XI-DAVAO REGION,2016-02-14
5,REGION XI-DAVAO REGION,2016-02-21
12,REGION XI-DAVAO REGION,2016-02-28
5,REGION XI-DAVAO REGION,2016-03-06
10,REGION XI-DAVAO REGION,2016-03-13
17,REGION XI-DAVAO REGION,2016-03-20
16,REGION XI-DAVAO REGION,2016-03-27
12,REGION XI-DAVAO REGION,2016-04-03
5,REGION XI-DAVAO REGION,2016-04-10
11,REGION XI-DAVAO REGION,2016-04-17
9,REGION XI-DAVAO REGION,2016-04-24
8,REGION XI-DAVAO REGION,2016-05-01
10,REGION XI-DAVAO REGION,2016-05-08
7,REGION XI-DAVAO REGION,2016-05-15
1,REGION XI-DAVAO REGION,2016-05-22
11,REGION XI-DAVAO REGION,2016-05-29
11,REGION XI-DAVAO REGION,2016-06-05
10,REGION XI-DAVAO REGION,2016-06-12
15,REGION XI-DAVAO REGION,2016-06-19
11,REGION XI-DAVAO REGION,2016-06-26
11,REGION XI-DAVAO REGION,2016-07-03
15,REGION XI-DAVAO REGION,2016-07-10
28,REGION XI-DAVAO REGION,2016-07-17
32,REGION XI-DAVAO REGION,2016-07-24
36,REGION XI-DAVAO REGION,2016-07-31
31,REGION XI-DAVAO REGION,2016-08-07
38,REGION XI-DAVAO REGION,2016-08-14
29,REGION XI-DAVAO REGION,2016-08-21
38,REGION XI-DAVAO REGION,2016-08-28
8,REGION XI-DAVAO REGION,2016-09-04
4,REGION XI-DAVAO REGION,2016-09-11
10,REGION XI-DAVAO REGION,2016-09-18
6,REGION XI-DAVAO REGION,2016-09-25
6,REGION XI-DAVAO REGION,2016-10-02
6,REGION XI-DAVAO REGION,2016-10-09
11,REGION XI-DAVAO REGION,2016-10-16
5,REGION XI-DAVAO REGION,2016-10-23
5,REGION XI-DAVAO REGION,2016-10-30
